source_id,translation_id_1,translation_id_2,translation_1,translation_2,human_score_1,human_score_2,model_preference_score,model_agrees
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,90," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",2,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",92,91," Dr. Malar Balasubramanian blev fundet i Blue Ash, Ohio, et nabolag 15 miles nord for Cincinnati, liggende på jorden ved siden af vejen i en T-shirt og underbukser i en tilsyneladende kraftigt medicineret tilstand."," Dr. Malar Balasubramaniam, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 mil nord for Cincinnati, liggende på jorden ved siden af vejen i T-shirt og undertøj i en tilsyneladende kraftigt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",95,91," Dr. Malar Balasubramanian, 29 år, er fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinatti liggende på jorden ved landevejen i T-shirt og undertøj i en tilsyneladende dybt medicinoverdoseret tilstand."," Dr. Malar Balasubramaniam, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 mil nord for Cincinnati, liggende på jorden ved siden af vejen i T-shirt og undertøj i en tilsyneladende kraftigt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",96,91," Dr. Balasubramanian, på 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 miles nord for Cincinnati på gaden i en T-shirt og underbukser tilsyneladende i en stærkt medicineret tilstand."," Dr. Malar Balasubramaniam, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 mil nord for Cincinnati, liggende på jorden ved siden af vejen i T-shirt og undertøj i en tilsyneladende kraftigt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,91," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Malar Balasubramaniam, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 mil nord for Cincinnati, liggende på jorden ved siden af vejen i T-shirt og undertøj i en tilsyneladende kraftigt medicineret tilstand.",2,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",92,93," Dr. Malar Balasubramanian blev fundet i Blue Ash, Ohio, et nabolag 15 miles nord for Cincinnati, liggende på jorden ved siden af vejen i en T-shirt og underbukser i en tilsyneladende kraftigt medicineret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati ved vejen i T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",92,94," Dr. Malar Balasubramanian blev fundet i Blue Ash, Ohio, et nabolag 15 miles nord for Cincinnati, liggende på jorden ved siden af vejen i en T-shirt og underbukser i en tilsyneladende kraftigt medicineret tilstand."," Dr. Balasubramanian blev 29 år og blev fundet i Blue Ash, Ohio, en forstad 20 kilometer nord for Cincinnati, liggende på jorden nær vejen i en t-shirt og underbukser i tilsyneladende stærkt medicinpåvirket tilstand.",4,5,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",92,97," Dr. Malar Balasubramanian blev fundet i Blue Ash, Ohio, et nabolag 15 miles nord for Cincinnati, liggende på jorden ved siden af vejen i en T-shirt og underbukser i en tilsyneladende kraftigt medicineret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,92," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Malar Balasubramanian blev fundet i Blue Ash, Ohio, et nabolag 15 miles nord for Cincinnati, liggende på jorden ved siden af vejen i en T-shirt og underbukser i en tilsyneladende kraftigt medicineret tilstand.",2,4,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",92,99," Dr. Malar Balasubramanian blev fundet i Blue Ash, Ohio, et nabolag 15 miles nord for Cincinnati, liggende på jorden ved siden af vejen i en T-shirt og underbukser i en tilsyneladende kraftigt medicineret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati liggende på jorden nær vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",95,93," Dr. Malar Balasubramanian, 29 år, er fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinatti liggende på jorden ved landevejen i T-shirt og undertøj i en tilsyneladende dybt medicinoverdoseret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati ved vejen i T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",96,93," Dr. Balasubramanian, på 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 miles nord for Cincinnati på gaden i en T-shirt og underbukser tilsyneladende i en stærkt medicineret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati ved vejen i T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,93," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati ved vejen i T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",2,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",95,94," Dr. Malar Balasubramanian, 29 år, er fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinatti liggende på jorden ved landevejen i T-shirt og undertøj i en tilsyneladende dybt medicinoverdoseret tilstand."," Dr. Balasubramanian blev 29 år og blev fundet i Blue Ash, Ohio, en forstad 20 kilometer nord for Cincinnati, liggende på jorden nær vejen i en t-shirt og underbukser i tilsyneladende stærkt medicinpåvirket tilstand.",4,5,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",96,94," Dr. Balasubramanian, på 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 miles nord for Cincinnati på gaden i en T-shirt og underbukser tilsyneladende i en stærkt medicineret tilstand."," Dr. Balasubramanian blev 29 år og blev fundet i Blue Ash, Ohio, en forstad 20 kilometer nord for Cincinnati, liggende på jorden nær vejen i en t-shirt og underbukser i tilsyneladende stærkt medicinpåvirket tilstand.",4,5,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,94," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Balasubramanian blev 29 år og blev fundet i Blue Ash, Ohio, en forstad 20 kilometer nord for Cincinnati, liggende på jorden nær vejen i en t-shirt og underbukser i tilsyneladende stærkt medicinpåvirket tilstand.",2,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",95,97," Dr. Malar Balasubramanian, 29 år, er fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinatti liggende på jorden ved landevejen i T-shirt og undertøj i en tilsyneladende dybt medicinoverdoseret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,95," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Malar Balasubramanian, 29 år, er fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinatti liggende på jorden ved landevejen i T-shirt og undertøj i en tilsyneladende dybt medicinoverdoseret tilstand.",2,4,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",95,99," Dr. Malar Balasubramanian, 29 år, er fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinatti liggende på jorden ved landevejen i T-shirt og undertøj i en tilsyneladende dybt medicinoverdoseret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati liggende på jorden nær vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",96,97," Dr. Balasubramanian, på 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 miles nord for Cincinnati på gaden i en T-shirt og underbukser tilsyneladende i en stærkt medicineret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",98,96," Dr. Malar Balasubramanian, på 29 år, var funden i Blue Ash, Ohio, en forstad omkring 15 miles nord for Cincinnati liggende på jorden ved siden af vejen i en T-shirt og undertøj på en tydeligt medicinpåvirket måde."," Dr. Balasubramanian, på 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 miles nord for Cincinnati på gaden i en T-shirt og underbukser tilsyneladende i en stærkt medicineret tilstand.",2,4,0.5,False
"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.",96,99," Dr. Balasubramanian, på 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 miles nord for Cincinnati på gaden i en T-shirt og underbukser tilsyneladende i en stærkt medicineret tilstand."," Dr. Malar Balasubramanian, 29, blev fundet i Blue Ash, Ohio, en forstad ca. 15 km nord for Cincinnati liggende på jorden nær vejen i en T-shirt og undertøj i en tilsyneladende stærkt medicineret tilstand.",4,5,1.0,True
